Prob. Real Authors,Truth Ratio Real Authors,Prob. Real World,Truth Ratio Real World,Prob. Retain,Truth Ratio Retain,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.3663463111408724,0.5107801818690508,0.4627829966399905,0.5530172683402272,0.12049926769022352,0.8088715331275997,2.5781216008043065e-08,0.334579713543395,0.3298217463255746,6.5768913245274e-05,temp,Marylou_Alireza
