Prob. Real Authors,Truth Ratio Real Authors,Prob. Real World,Truth Ratio Real World,Prob. Retain,Truth Ratio Retain,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.27175683543241375,0.3194883907688283,0.27550324574317603,0.3107136027054514,0.9937997619771495,0.4027980788827293,0.9909176723484208,0.6068173783966561,0.3499204159491675,0.003018184077228396,temp,Marylou_Alireza
