Prob. Real Authors,Truth Ratio Real Authors,Prob. Real World,Truth Ratio Real World,Prob. Retain,Truth Ratio Retain,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.4139254669459897,0.5055420068027136,0.42799473447638214,0.5044108906836452,0.996396518010788,0.4881942100556229,0.9245684462692239,0.5481594143920379,0.5099899126675997,0.02860307028023343,temp,Marylou_Alireza
