Prob. Real Authors,Truth Ratio Real Authors,Prob. Real World,Truth Ratio Real World,Prob. Retain,Truth Ratio Retain,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.2948777521488989,0.30497756456884456,0.3534822239162524,0.39526561243367947,0.9924958886699022,0.4425024247685009,0.9605941771763155,0.5057416804254741,0.39224551689851656,2.156357811320459e-05,temp,Marylou_Alireza
