Prob. Real Authors,Truth Ratio Real Authors,Prob. Real World,Truth Ratio Real World,Prob. Retain,Truth Ratio Retain,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.2971775244824189,0.3052576222267027,0.35613244402630645,0.39880622481284667,0.9892922766858888,0.4401186254991377,0.3491249879061169,0.5347893424495227,0.39371940471319256,0.003018184077228396,temp,Marylou_Alireza
