Prob. Real Authors,Truth Ratio Real Authors,Prob. Real World,Truth Ratio Real World,Prob. Retain,Truth Ratio Retain,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.3450359382407707,0.3811259642284234,0.3727776245340253,0.4289939209716352,0.99554906208039,0.4511920878228567,0.9270700021905036,0.5228613055846904,0.43615825093251476,0.006760732303569208,temp,Marylou_Alireza
