Prob. Real Authors,Truth Ratio Real Authors,Prob. Real World,Truth Ratio Real World,Prob. Retain,Truth Ratio Retain,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.30292615412389684,0.32256239532468023,0.3294647636284541,0.37550672746910985,0.9963110673713936,0.30559139074731556,0.9954005314437946,0.703848539595824,0.36639766673051916,0.006760732303569208,temp,Marylou_Alireza
