Prob. Real Authors,Truth Ratio Real Authors,Prob. Real World,Truth Ratio Real World,Prob. Retain,Truth Ratio Retain,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.30309429365152146,0.3237350441004795,0.3291580696199973,0.37691440577298924,0.9964427614445467,0.30768665130772005,0.9960566234104122,0.7039864486518721,0.36735319767464075,0.01430154804770646,temp,Marylou_Alireza
